业务日期,成交时间,股东代码,产品代码,产品名称,单元编号,单元名称,组合编号,组合名称,资产类别,证券类别,投资类型,交易市场,证券代码,证券名称,交易席位,委托序号,委托方向,是否备兑,委托价格类型,指令序号,成交编号,成交价格(元/%),全价价格,中债到期估值价偏离率(%),中债行权估值价偏离率(%),成交数量(股/张/份/手),成交金额,到期收益率(%),行权收益率(%),中债公允价(元),中债公允价偏离率(%),中证公允价(元),中证公允价偏离率(%),中证到期估值价偏离率(%),中证行权估值价偏离率(%),执行人,交易币种,指令下达人,过户费,交割费,经手费,财汇局交易征费,交易费,印花税,佣金,证管费,结算费,结算风险金(元),其他费用,总费用(元),交易分类,交易对手,交易对手全称,全价成交金额,结算日期,应计利息(元),应计利息总额(元),指令备注,结算金额,是否含权,投资人行权日期,清算速度,指令下达日期,指令委托日期,交易解除状态,竞买成交方式,竞买日期,价格下限,价格上限,最低成交数量,竞买场次,手续费方式,费率(%),手续费(元),费用结算日期
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508087,济南能源,61082,混合,买入,	--,限价,混合,混合,="11.2039",--,	--,	--,="24，216.00",="271，314.08",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="271，314.08",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508088,东久REIT,61082,混合,买入,	--,限价,混合,混合,="3.9155",--,	--,	--,="36，700.00",="143，700.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="143，700.00",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508089,特变REIT,61082,混合,卖出,	--,限价,3801166,混合,="4.8100",--,	--,	--,="36，500.00",="175，565.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="175，565.00",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508090,外运REIT,61082,混合,买入,	--,限价,3801223,混合,="4.2204",--,	--,	--,="95，400.00",="402，628.69",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="402，628.69",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508091,凯德商业,61082,混合,买入,	--,限价,混合,混合,="6.7200",--,	--,	--,="9，000.00",="60，480.42",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="60，480.42",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508092,金隅智造,61082,混合,买入,	--,限价,混合,混合,="4.1594",--,	--,	--,="6，800.00",="28，283.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="28，283.70",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508096,京能光伏,61082,混合,卖出,	--,限价,3801167,混合,="10.1166",--,	--,	--,="164，200.00",="1，661，142.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="1，661，142.90",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508097,建邺REIT,61082,混合,买入,	--,限价,混合,混合,="2.9092",--,	--,	--,="27，200.00",="79，130.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="79，130.40",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/19,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508098,京东仓储,61082,混合,买入,	--,限价,混合,混合,="3.7124",--,	--,	--,="89，942.00",="333，898.04",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/20,--,--,,="333，898.04",	--,	--,T	+1,2026/01/19,2026/01/19,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180101,博时蛇口产园REIT,="005100",混合,买入,	--,限价,混合,混合,="1.9569",--,	--,	--,="58，823.00",="115，112.33",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="115，112.33",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180102,华夏合肥高新REIT,="005100",混合,买入,	--,限价,混合,混合,="1.6993",--,	--,	--,="21，900.00",="37，214.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="37，214.70",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180103,华夏和达高科REIT,="005100",混合,买入,	--,限价,混合,混合,="2.1278",--,	--,	--,="27，900.00",="59，365.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="59，365.00",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180105,易方达广开产园REIT,="005100",混合,买入,	--,限价,混合,混合,="1.9442",--,	--,	--,="54，700.00",="106，346.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="106，346.80",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180106,广发成都高投产业园REIT,="005100",混合,买入,	--,限价,混合,混合,="3.5109",--,	--,	--,="20，900.00",="73，377.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="73，377.10",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180201,平安广州广河REIT,="005100",混合,买入,	--,限价,混合,混合,="8.0535",--,	--,	--,="7，824.00",="63，010.84",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="63，010.84",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180202,华夏越秀高速REIT,="005100",混合,买入,	--,限价,混合,混合,="5.2648",--,	--,	--,="13，121.00",="69，079.45",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="69，079.45",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180301,红土创新盐田港REIT,="005100",混合,买入,	--,限价,混合,混合,="2.4032",--,	--,	--,="72，988.00",="175，408.17",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="175，408.17",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180303,华泰宝湾物流REIT,="005100",混合,买入,	--,限价,混合,混合,="4.1897",--,	--,	--,="27，400.00",="114，798.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="114，798.50",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180305,南方顺丰物流REIT,="005100",混合,买入,	--,限价,混合,混合,="4.0700",--,	--,	--,="64，800.00",="263，738.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="263，738.40",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180401,鹏华深圳能源REIT,="005100",混合,买入,	--,限价,混合,混合,="5.4251",--,	--,	--,="11，935.00",="64，748.61",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="64，748.61",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180402,工银蒙能清洁能源REIT,="005100",混合,买入,	--,限价,混合,混合,="6.7002",--,	--,	--,="8，300.00",="55，611.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="55，611.30",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180501,红土创新深圳安居REIT,="005100",混合,买入,	--,限价,混合,混合,="3.4358",--,	--,	--,="64，978.00",="223，252.12",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="223，252.12",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180502,招商基金蛇口租赁住房REIT,="005100",混合,买入,	--,限价,混合,混合,="3.6105",--,	--,	--,="95，100.00",="343，361.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="343，361.90",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180601,华夏华润商业REIT,="005100",混合,买入,	--,限价,混合,混合,="9.9766",--,	--,	--,="35，400.00",="353，170.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="353，170.90",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180602,中金印力消费REIT,="005100",混合,买入,	--,限价,混合,混合,="4.1681",--,	--,	--,="67，300.00",="280，515.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="280，515.50",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180603,华夏大悦城商业REIT,="005100",混合,买入,	--,限价,混合,混合,="4.9143",--,	--,	--,="35，300.00",="173，473.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="173，473.40",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180605,易方达华威市场REIT,="005100",混合,买入,	--,限价,混合,混合,="5.1121",--,	--,	--,="23，200.00",="118，600.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="118，600.90",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180606,中金中国绿发商业REIT,="005100",混合,买入,	--,限价,混合,混合,="4.2570",--,	--,	--,="17，300.00",="73，646.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="73，646.60",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180607,华夏中海商业REIT,="005100",混合,买入,	--,限价,混合,混合,="5.8840",--,	--,	--,="8，738.00",="51，414.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="51，414.40",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180701,银华绍兴原水水利REIT,="005100",混合,买入,	--,限价,混合,混合,="3.9519",--,	--,	--,="62，100.00",="245，412.51",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="245，412.51",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180801,中航首钢绿能REIT,="005100",混合,买入,	--,限价,混合,混合,="12.1000",--,	--,	--,="17，007.00",="205，784.21",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="205，784.21",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180901,南方润泽科技数据中心REIT,="005100",混合,买入,	--,限价,混合,混合,="6.8067",--,	--,	--,="33，100.00",="225，300.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/21,--,--,,="225，300.60",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508000,张江REIT,61082,混合,买入,	--,限价,混合,混合,="2.6804",--,	--,	--,="13，900.00",="37，257.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="37，257.50",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508002,百联消费,61082,混合,买入,	--,限价,混合,混合,="3.1372",--,	--,	--,="37，600.00",="117，956.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="117，956.90",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508003,中金联东,61082,混合,买入,	--,限价,混合,混合,="3.9677",--,	--,	--,="102，000.00",="404，707.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="404，707.10",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508005,首创奥莱,61082,混合,买入,	--,限价,混合,混合,="4.2016",--,	--,	--,="27，100.00",="113，864.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="113，864.10",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508006,首创水务,61082,混合,买入,	--,限价,混合,混合,="3.6515",--,	--,	--,="63，336.00",="231，271.69",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="231，271.69",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508008,铁建REIT,61082,混合,买入,	--,限价,混合,混合,="8.1280",--,	--,	--,="10，628.00",="86，383.91",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="86，383.91",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508009,安徽交控,61082,混合,买入,	--,限价,混合,混合,="6.8544",--,	--,	--,="9，956.00",="68，242.79",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="68，242.79",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/20,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508010,重庆两江,61082,混合,买入,	--,限价,混合,混合,="2.9769",--,	--,	--,="14，200.00",="42，271.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/21,--,--,,="42，271.40",	--,	--,T	+1,2026/01/20,2026/01/20,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
